,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
129,4620.7,6485.1,3073.6,3968.2,0.0,0.0,0.0,0.0,0.0,3772.9,6756.3,1597.6,0.0,0.0,0.0,0.0,6031.4,7006.7,0.0,5968.1,0.0,5697.4,4541.1,5436.4,0.0,0.0,2670.8,4552.2,0.0,4621.8,0.0,0.0,2037.9,0.0,0.0,7283.9,0.0,0.0,0.0,0.0,7323.3,0.0,0.0,2175.5,4304.3,0.0,2343.3,0.0,7033.6,7065.0,0.0,0.0,0.0,0.0,0.0,2810.5,2286.0,0.0,0.0,5570.2,4507.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3989.6,0.0,2178.1,3866.0,0.0,0.0,0.0,0.0,0.0,3369.4,0.0,4394.6,0.0,3154.4,0.0,2770.5,7796.7,0.0,1672.3,0.0,0.0,8066.3,0.0,0.0,0.0,0.0,7193.0,0.0,0.0,0.0,0.0,2401.6,2804.6,0.0,0.0,2938.7,0.0,4746.9,0.0,0.0,0.0,4617.6,0.0,0.0,2360.7,0.0,0.0,3042.3,0.0,0.0,0.0,1343.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3835.3,1810.6,5889.8,0.0,0.0,0.0,5635.0,6975.1,6037.1,0.0,0.0,0.0,0.0,0.0,2325.3,0.0,0.0,0.0,3116.2,0.0,0.0,2779.8,0.0,0.0,0.0,2932.8,0.0,0.0,2781.3,0.0,0.0,5310.4,0.0,0.0,0.0,0.0,1485.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4522.5,0.0,2039.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.4,0.0,0.0,0.0,3655.3,0.0,0.0,2393.8,0.0,0.0,0.0,0.0,8360.5,0.0,0.0,0.0,0.0,0.0,8155.3,3389.8,0.0,3502.1,2225.3,0.0,0.0,3905.7,0.0,0.0,0.0,3232.1,0.0,4876.2,6848.2,3495.9,0.0,0.0,0.0,0.0,0.0,0.0,3631.3,2562.5,0.0,0.0,0.0,5562.2,0.0,0.0,0.0,0.0,2723.7,2749.2,6016.9,0.0,0.0,0.0,3600.4,0.0,0.0,0.0,0.0,0.0,5913.9,2378.1,0.0,0.0,0.0,0.0,0.0,3026.9,820.2,0.0,3693.6,0.0,9049.7,0.0,0.0,5834.0,0.0,0.0,0.0,0.0,0.0,5881.6,4225.0,0.0,4382.0,0.0,0.0,0.0,0.0,771.7,0.0,0.0,0.0,0.0,3035.6,0.0,0.0,0.0,0.0,0.0
130,13454.3,0.0,0.0,0.0,633.9,0.0,4269.6,3665.0,0.0,0.0,0.0,0.0,0.0,8154.6,8751.4,0.0,0.0,0.0,0.0,0.0,4205.2,0.0,0.0,0.0,8091.2,0.0,0.0,0.0,2569.6,0.0,0.0,2590.0,0.0,8022.9,0.0,0.0,0.0,0.0,0.0,2354.9,0.0,3630.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5624.0,0.0,0.0,0.0,0.0,3420.9,4829.6,0.0,0.0,0.0,5459.7,0.0,0.0,5690.0,4942.5,940.3,4191.0,0.0,4619.1,0.0,0.0,6340.9,0.0,0.0,0.0,0.0,0.0,3981.6,0.0,0.0,0.0,0.0,4281.9,0.0,0.0,0.0,0.0,4579.7,0.0,0.0,0.0,0.0,0.0,0.0,6399.7,6584.6,0.0,5838.9,0.0,0.0,1179.2,0.0,0.0,6693.2,5409.9,0.0,7223.1,0.0,3804.0,4865.1,0.0,0.0,2915.5,0.0,0.0,7045.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.7,1741.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126.9,0.0,0.0,0.0,0.0,6756.6,0.0,0.0,0.0,0.0,0.0,0.0,4009.7,0.0,0.0,0.0,5593.4,0.0,4554.9,0.0,4639.7,0.0,1950.4,0.0,0.0,4412.0,0.0,0.0,2381.9,0.0,2861.5,0.0,0.0,0.0,1646.3,971.4,4398.4,3186.3,0.0,1692.3,0.0,0.0,0.0,4187.1,0.0,6138.2,0.0,6617.4,5400.6,0.0,0.0,4674.0,3759.9,0.0,3891.4,0.0,0.0,1216.1,3358.5,5626.3,4451.1,0.0,0.0,0.0,0.0,3431.7,560.7,0.0,0.0,0.0,0.0,0.0,0.0,6698.8,0.0,0.0,0.0,0.0,2118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647.3,0.0,6368.6,0.0,8387.9,0.0,0.0,0.0,6388.0,3187.1,0.0,4941.8,4197.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.9,0.0,2521.0,0.0,0.0,0.0,0.0,0.0,0.0,2344.3,0.0,4159.1,3778.4,4190.0,0.0,0.0,0.0,0.0,0.0,2029.0,3498.7,0.0,5929.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.4,0.0,0.0,1251.7,0.0,0.0,8125.1,0.0,0.0,0.0,0.0,0.0,0.0,5867.3,0.0,0.0,0.0,5970.9,5119.2,7064.9,0.0,3904.2,3251.8,0.0,0.0,0.0
131,8209.4,4158.1,3778.8,3536.6,0.0,0.0,0.0,0.0,0.0,1445.9,4429.2,2681.5,0.0,0.0,0.0,0.0,3704.3,4952.7,0.0,3914.2,0.0,3370.4,2214.1,3331.5,0.0,0.0,2458.8,2479.7,0.0,2294.7,0.0,0.0,5399.4,0.0,0.0,4956.8,0.0,0.0,0.0,0.0,4996.3,0.0,0.0,4501.5,2751.3,0.0,5932.0,0.0,4706.6,4737.9,0.0,0.0,0.0,0.0,0.0,4073.4,1892.2,0.0,0.0,3243.1,2866.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2987.1,0.0,5766.7,1538.9,0.0,0.0,0.0,0.0,0.0,5254.1,0.0,3398.0,0.0,5618.6,0.0,1486.0,5469.6,0.0,5033.8,0.0,0.0,5739.3,0.0,0.0,0.0,0.0,4865.9,0.0,0.0,0.0,0.0,1882.2,3714.4,0.0,0.0,3338.5,0.0,2419.9,0.0,0.0,0.0,5189.5,0.0,0.0,5359.7,0.0,0.0,6631.0,0.0,0.0,0.0,4705.1,0.0,0.0,0.0,0.0,0.0,3835.3,0.0,0.0,2811.9,4507.9,0.0,0.0,0.0,4253.2,5593.2,3463.7,0.0,0.0,0.0,0.0,0.0,4650.4,0.0,0.0,0.0,4767.6,0.0,0.0,2839.5,0.0,0.0,0.0,5525.4,0.0,0.0,1747.6,0.0,0.0,3410.8,0.0,0.0,0.0,0.0,1916.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.6,0.0,1404.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540.2,0.0,0.0,0.0,5347.0,0.0,0.0,3642.6,0.0,0.0,0.0,0.0,5585.0,0.0,0.0,0.0,0.0,0.0,5395.1,3730.7,0.0,3561.8,3877.0,0.0,0.0,3702.7,0.0,0.0,0.0,5824.7,0.0,3734.4,5466.3,3349.1,0.0,0.0,0.0,0.0,0.0,0.0,3207.6,3563.9,0.0,0.0,0.0,4180.3,0.0,0.0,0.0,0.0,3987.1,5108.9,3282.1,0.0,0.0,0.0,3453.6,0.0,0.0,0.0,0.0,0.0,3179.1,3849.1,0.0,0.0,0.0,0.0,0.0,5619.5,2505.1,0.0,3748.7,0.0,6476.3,0.0,0.0,3702.7,0.0,0.0,0.0,0.0,0.0,4499.8,1496.6,0.0,2791.4,0.0,0.0,0.0,0.0,2361.4,0.0,0.0,0.0,0.0,2475.4,0.0,0.0,0.0,0.0,0.0
132,5425.8,6375.6,4227.3,3858.7,0.0,0.0,0.0,0.0,0.0,3663.4,6646.8,2845.9,0.0,0.0,0.0,0.0,5921.9,6897.2,0.0,5858.7,0.0,5588.0,4431.7,5326.9,0.0,0.0,1862.8,4442.7,0.0,4512.3,0.0,0.0,2615.8,0.0,0.0,7174.4,0.0,0.0,0.0,0.0,7213.9,0.0,0.0,3315.3,4194.8,0.0,3148.4,0.0,6924.2,6955.5,0.0,0.0,0.0,0.0,0.0,3950.2,3563.9,0.0,0.0,5460.7,4398.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5204.7,0.0,2983.1,3756.5,0.0,0.0,0.0,0.0,0.0,4174.5,0.0,5615.6,0.0,2835.0,0.0,2661.0,7687.2,0.0,2250.1,0.0,0.0,7956.8,0.0,0.0,0.0,0.0,7083.5,0.0,0.0,0.0,0.0,3679.5,2452.2,0.0,0.0,2130.7,0.0,4637.5,0.0,0.0,0.0,5422.6,0.0,0.0,3165.8,0.0,0.0,3847.3,0.0,0.0,0.0,1921.4,0.0,0.0,0.0,0.0,0.0,1810.6,0.0,2811.9,0.0,6301.0,0.0,0.0,0.0,6046.2,7039.1,4935.5,0.0,0.0,0.0,0.0,0.0,1838.5,0.0,0.0,0.0,4278.4,0.0,0.0,1678.0,0.0,0.0,0.0,4095.0,0.0,0.0,1679.4,0.0,0.0,4208.8,0.0,0.0,0.0,0.0,3120.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4933.6,0.0,2450.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.2,0.0,0.0,0.0,4817.5,0.0,0.0,4041.5,0.0,0.0,0.0,0.0,7238.7,0.0,0.0,0.0,0.0,0.0,7048.8,1579.2,0.0,2400.4,3387.6,0.0,0.0,5495.7,0.0,0.0,0.0,4394.4,0.0,6038.4,6912.2,5143.6,0.0,0.0,0.0,0.0,0.0,0.0,5000.6,751.9,0.0,0.0,0.0,5654.3,0.0,0.0,0.0,0.0,3885.9,2333.8,4935.8,0.0,0.0,0.0,5248.0,0.0,0.0,0.0,0.0,0.0,4832.8,4025.8,0.0,0.0,0.0,0.0,0.0,4189.1,2647.8,0.0,2591.9,0.0,7948.1,0.0,0.0,4732.3,0.0,0.0,0.0,0.0,0.0,6125.8,3227.5,0.0,3288.8,0.0,0.0,0.0,0.0,1864.2,0.0,0.0,0.0,0.0,4268.5,0.0,0.0,0.0,0.0,0.0
133,10263.9,1260.6,5833.3,7195.6,0.0,0.0,0.0,0.0,0.0,3709.1,3381.0,4736.0,0.0,0.0,0.0,0.0,4256.1,4849.0,0.0,5957.8,0.0,5633.6,2826.7,5594.7,0.0,0.0,6097.5,6138.7,0.0,4557.9,0.0,0.0,7453.9,0.0,0.0,2059.4,0.0,0.0,0.0,0.0,2098.9,0.0,0.0,6485.0,5014.5,0.0,7986.5,0.0,3658.3,1840.5,0.0,0.0,0.0,0.0,0.0,6056.9,3946.7,0.0,0.0,943.1,6511.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215.4,0.0,7821.3,3802.1,0.0,0.0,0.0,0.0,0.0,7237.6,0.0,3745.5,0.0,7673.2,0.0,5145.1,2572.2,0.0,7088.3,0.0,0.0,2841.8,0.0,0.0,0.0,0.0,1968.5,0.0,0.0,0.0,0.0,3936.7,7308.8,0.0,0.0,6997.6,0.0,3032.5,0.0,0.0,0.0,7195.2,0.0,0.0,7343.3,0.0,0.0,8685.5,0.0,0.0,0.0,6759.6,0.0,0.0,0.0,0.0,0.0,5889.8,0.0,4507.9,6301.0,0.0,0.0,0.0,0.0,912.7,2252.8,5850.2,0.0,0.0,0.0,0.0,0.0,8632.3,0.0,0.0,0.0,7062.7,0.0,0.0,6518.9,0.0,0.0,0.0,7971.1,0.0,0.0,5427.0,0.0,0.0,6832.1,0.0,0.0,0.0,0.0,5561.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.6,0.0,5084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5123.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6219.6,0.0,0.0,0.0,7642.1,0.0,0.0,5938.0,0.0,0.0,0.0,0.0,3638.3,0.0,0.0,0.0,0.0,0.0,3433.1,7410.1,0.0,7241.2,6197.5,0.0,0.0,3135.3,0.0,0.0,0.0,8294.1,0.0,5647.9,2125.9,4693.5,0.0,0.0,0.0,0.0,0.0,0.0,3893.3,7243.3,0.0,0.0,0.0,2480.2,0.0,0.0,0.0,0.0,6307.6,9056.2,5430.3,0.0,0.0,0.0,5749.0,0.0,0.0,0.0,0.0,0.0,5405.0,6169.6,0.0,0.0,0.0,0.0,0.0,8088.9,6184.5,0.0,7428.1,0.0,4563.7,0.0,0.0,6829.2,0.0,0.0,0.0,0.0,0.0,2799.6,4663.5,0.0,6470.8,0.0,0.0,0.0,0.0,6040.9,0.0,0.0,0.0,0.0,4418.8,0.0,0.0,0.0,0.0,0.0
134,13034.8,0.0,0.0,0.0,0.0,3102.1,0.0,0.0,6573.5,0.0,0.0,0.0,3630.1,0.0,0.0,5579.6,0.0,0.0,8530.2,0.0,0.0,0.0,0.0,0.0,0.0,2409.9,0.0,0.0,0.0,0.0,5216.0,0.0,0.0,0.0,5696.6,0.0,4426.2,3009.1,2516.3,0.0,0.0,0.0,3549.6,0.0,0.0,3692.2,0.0,1872.1,0.0,0.0,4093.5,2928.3,0.0,5802.6,3191.5,0.0,0.0,0.0,0.0,0.0,0.0,3062.9,0.0,6320.0,7592.8,0.0,0.0,0.0,0.0,6362.6,0.0,4815.1,0.0,0.0,0.0,0.0,7375.8,5479.0,4017.6,0.0,2945.3,0.0,8582.0,0.0,0.0,0.0,4478.5,0.0,0.0,0.0,0.0,1475.7,1550.7,0.0,5511.0,3650.9,0.0,0.0,0.0,0.0,4353.8,5679.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4086.5,0.0,0.0,2285.9,0.0,0.0,3624.4,0.0,691.4,1385.0,2197.5,0.0,2396.4,3802.9,0.0,0.0,4165.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4321.8,0.0,0.0,0.0,0.0,4311.8,5114.3,2872.7,5696.6,0.0,5598.8,0.0,3848.9,0.0,4668.0,0.0,0.0,0.0,4781.4,0.0,0.0,0.0,1808.4,0.0,0.0,7247.7,0.0,0.0,6584.9,0.0,2058.4,0.0,3165.8,0.0,0.0,0.0,0.0,6966.0,0.0,0.0,6509.4,0.0,0.0,2423.3,0.0,5939.4,0.0,0.0,7193.3,6229.5,0.0,0.0,5612.4,0.0,0.0,5454.2,0.0,0.0,0.0,0.0,5853.5,3829.1,6268.3,0.0,0.0,0.0,4165.6,0.0,1553.9,4671.1,0.0,4992.5,0.0,3224.5,1693.9,0.0,6472.5,0.0,2930.2,3688.8,4467.7,0.0,0.0,2844.4,0.0,0.0,2689.2,8316.4,0.0,0.0,4679.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4603.9,0.0,0.0,5341.1,0.0,0.0,7393.8,2068.2,7114.1,0.0,0.0,5682.7,0.0,3997.3,0.0,0.0,0.0,4815.9,4025.2,0.0,0.0,0.0,0.0,0.0,4290.4,2621.6,0.0,0.0,4823.3,0.0,0.0,4073.1,0.0,0.0,0.0,6497.5,0.0,4550.9,0.0,3133.7,0.0,0.0,3479.5,0.0,6943.5,2666.2,0.0,0.0,0.0,3211.0,0.0,3536.3,3609.3,0.0,1702.8,0.0,2365.9,0.0,0.0,0.0,0.0,0.0,0.0,397.3,694.3,3366.9
135,15723.3,0.0,0.0,0.0,4837.2,0.0,3758.8,5934.0,0.0,0.0,0.0,0.0,0.0,10423.7,11020.4,0.0,0.0,0.0,0.0,0.0,4361.0,0.0,0.0,0.0,10360.2,0.0,0.0,0.0,3253.5,0.0,0.0,4859.0,0.0,10291.9,0.0,0.0,0.0,0.0,0.0,2678.1,0.0,2305.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5130.4,0.0,0.0,0.0,0.0,780.4,1080.7,0.0,0.0,0.0,4136.8,0.0,0.0,4657.4,7211.5,3607.3,6460.1,0.0,6888.1,0.0,0.0,5030.8,0.0,0.0,0.0,0.0,0.0,668.6,0.0,0.0,0.0,0.0,4049.6,0.0,0.0,0.0,0.0,2421.3,0.0,0.0,0.0,0.0,0.0,0.0,8668.7,6054.4,0.0,5308.7,0.0,0.0,4786.1,0.0,0.0,8962.3,7678.9,0.0,9492.1,0.0,7668.5,3542.1,0.0,0.0,1957.3,0.0,0.0,9314.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.9,4363.1,0.0,0.0,4126.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6511.6,0.0,0.0,0.0,0.0,0.0,0.0,3684.9,0.0,0.0,0.0,3438.8,0.0,4230.0,0.0,2485.2,0.0,5854.8,0.0,0.0,3807.5,0.0,0.0,1910.0,0.0,4979.3,0.0,0.0,0.0,5563.3,3411.3,2243.8,1772.9,0.0,3199.4,0.0,0.0,0.0,2224.9,0.0,5547.3,0.0,8735.3,5906.0,0.0,0.0,6791.9,3155.4,0.0,7763.5,0.0,0.0,3450.5,7335.4,5050.1,6568.9,0.0,0.0,0.0,0.0,5549.6,4482.0,0.0,0.0,0.0,0.0,0.0,0.0,8816.6,0.0,0.0,0.0,0.0,4510.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6301.4,0.0,8486.5,0.0,10505.8,0.0,0.0,0.0,4971.6,1889.5,0.0,7059.7,2043.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7969.0,0.0,6175.0,0.0,0.0,0.0,0.0,0.0,0.0,3467.5,0.0,4535.6,3173.9,5017.8,0.0,0.0,0.0,0.0,0.0,2929.9,4834.8,0.0,8047.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.6,0.0,0.0,3021.6,0.0,0.0,10243.0,0.0,0.0,0.0,0.0,0.0,0.0,7985.2,0.0,0.0,0.0,8088.8,5598.7,9182.7,0.0,1749.6,5369.7,0.0,0.0,0.0
136,15489.9,0.0,0.0,0.0,0.0,2468.5,0.0,0.0,2633.5,0.0,0.0,0.0,2122.6,0.0,0.0,3270.2,0.0,0.0,4624.4,0.0,0.0,0.0,0.0,0.0,0.0,5976.9,0.0,0.0,0.0,0.0,1849.3,0.0,0.0,0.0,2689.8,0.0,1957.5,3040.1,2785.2,0.0,0.0,0.0,7933.3,0.0,0.0,3202.5,0.0,6255.7,0.0,0.0,1753.5,2909.7,0.0,1862.5,2557.9,0.0,0.0,0.0,0.0,0.0,0.0,5823.1,0.0,2380.0,3687.0,0.0,0.0,0.0,0.0,2422.6,0.0,817.8,0.0,0.0,0.0,0.0,4009.0,2472.2,2485.9,0.0,4982.8,0.0,5215.2,0.0,0.0,0.0,7238.7,0.0,0.0,0.0,0.0,4235.9,4361.6,0.0,2504.2,6411.1,0.0,0.0,0.0,0.0,7114.0,2527.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.4,0.0,0.0,3441.6,0.0,0.0,5708.9,0.0,3823.0,6561.7,4957.6,0.0,4433.9,6563.1,0.0,0.0,5419.8,0.0,0.0,0.0,0.0,0.0,4321.8,0.0,0.0,0.0,0.0,0.0,0.0,3193.3,1795.5,8680.8,4436.3,0.0,2959.1,0.0,7854.4,0.0,5026.6,0.0,0.0,0.0,4611.0,0.0,0.0,0.0,6692.7,0.0,0.0,2925.9,0.0,0.0,2698.8,0.0,7778.7,0.0,6976.7,0.0,0.0,0.0,0.0,3176.8,0.0,0.0,2844.1,0.0,0.0,6428.8,0.0,2145.3,0.0,0.0,2871.5,1907.7,0.0,0.0,5442.0,0.0,0.0,1132.4,0.0,0.0,0.0,0.0,1531.7,3099.7,1946.5,0.0,0.0,0.0,8171.0,0.0,6438.2,5404.3,0.0,2352.8,0.0,4371.6,4629.2,0.0,2150.7,0.0,7814.5,2570.3,3845.5,0.0,0.0,5236.5,0.0,0.0,6622.6,3994.6,0.0,0.0,2770.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.9,0.0,0.0,4413.4,0.0,0.0,3041.6,5331.6,2801.4,0.0,0.0,1360.9,0.0,6540.5,0.0,0.0,0.0,8821.4,8030.7,0.0,0.0,0.0,0.0,0.0,5023.5,5982.4,0.0,0.0,4757.6,0.0,0.0,5831.5,0.0,0.0,0.0,3086.0,0.0,8556.4,0.0,7139.2,0.0,0.0,6758.7,0.0,2591.3,8474.3,0.0,0.0,0.0,5117.1,0.0,5294.7,4342.5,0.0,5162.2,0.0,3923.3,0.0,0.0,0.0,0.0,0.0,0.0,5691.5,6143.2,7177.8
137,10009.1,1005.9,5578.6,6940.8,0.0,0.0,0.0,0.0,0.0,3454.3,3126.2,4481.2,0.0,0.0,0.0,0.0,4001.3,4594.2,0.0,5703.0,0.0,5378.8,2571.9,5340.0,0.0,0.0,5842.7,5884.0,0.0,4303.2,0.0,0.0,7199.1,0.0,0.0,1804.6,0.0,0.0,0.0,0.0,1844.1,0.0,0.0,6230.3,4759.7,0.0,7731.7,0.0,3403.5,1585.7,0.0,0.0,0.0,0.0,0.0,5802.1,3692.0,0.0,0.0,688.3,6257.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.6,0.0,7566.5,3547.4,0.0,0.0,0.0,0.0,0.0,6982.9,0.0,3490.7,0.0,7418.4,0.0,4890.3,2317.4,0.0,6833.5,0.0,0.0,2587.1,0.0,0.0,0.0,0.0,1713.7,0.0,0.0,0.0,0.0,3681.9,7054.0,0.0,0.0,6742.8,0.0,2777.7,0.0,0.0,0.0,6940.4,0.0,0.0,7088.5,0.0,0.0,8430.7,0.0,0.0,0.0,6504.8,0.0,0.0,0.0,0.0,0.0,5635.0,0.0,4253.2,6046.2,912.7,0.0,0.0,0.0,0.0,1340.1,4937.5,0.0,0.0,0.0,0.0,0.0,7417.1,0.0,0.0,0.0,7526.3,0.0,0.0,5606.2,0.0,0.0,0.0,8292.1,0.0,0.0,4514.2,0.0,0.0,5919.4,0.0,0.0,0.0,0.0,4682.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606.3,0.0,4171.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5306.8,0.0,0.0,0.0,8105.7,0.0,0.0,6409.3,0.0,0.0,0.0,0.0,2710.3,0.0,0.0,0.0,0.0,0.0,2520.3,6497.3,0.0,6328.5,6643.7,0.0,0.0,2693.5,0.0,0.0,0.0,8591.4,0.0,6111.5,1213.1,5123.7,0.0,0.0,0.0,0.0,0.0,0.0,4323.9,6330.5,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,6753.8,7875.5,4517.6,0.0,0.0,0.0,6220.2,0.0,0.0,0.0,0.0,0.0,4492.3,6615.7,0.0,0.0,0.0,0.0,0.0,8386.1,5271.8,0.0,6515.4,0.0,3651.0,0.0,0.0,5916.5,0.0,0.0,0.0,0.0,0.0,1886.9,3750.7,0.0,5558.1,0.0,0.0,0.0,0.0,5128.1,0.0,0.0,0.0,0.0,3591.7,0.0,0.0,0.0,0.0,0.0
138,11349.2,1057.6,6918.6,6746.5,0.0,0.0,0.0,0.0,0.0,4336.3,2955.9,5821.3,0.0,0.0,0.0,0.0,3831.1,4423.9,0.0,5532.7,0.0,4703.6,3541.4,5133.8,0.0,0.0,6862.1,5675.5,0.0,4097.0,0.0,0.0,8539.2,0.0,0.0,1605.2,0.0,0.0,0.0,0.0,1259.5,0.0,0.0,7570.3,4553.6,0.0,9071.8,0.0,3233.2,1504.8,0.0,0.0,0.0,0.0,0.0,7142.2,5032.0,0.0,0.0,2028.4,6050.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.7,0.0,8906.6,4887.4,0.0,0.0,0.0,0.0,0.0,8322.9,0.0,4830.8,0.0,8758.4,0.0,5348.0,2118.0,0.0,8173.6,0.0,0.0,1844.4,0.0,0.0,0.0,0.0,971.0,0.0,0.0,0.0,0.0,5022.0,7934.6,0.0,0.0,6548.4,0.0,3475.4,0.0,0.0,0.0,8280.5,0.0,0.0,8428.5,0.0,0.0,9770.8,0.0,0.0,0.0,7844.9,0.0,0.0,0.0,0.0,0.0,6975.1,0.0,5593.2,7039.1,2252.8,0.0,0.0,0.0,1340.1,0.0,4859.0,0.0,0.0,0.0,0.0,0.0,8321.7,0.0,0.0,0.0,8430.9,0.0,0.0,6510.8,0.0,0.0,0.0,9196.7,0.0,0.0,5418.9,0.0,0.0,5840.9,0.0,0.0,0.0,0.0,5587.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3510.9,0.0,5075.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6211.5,0.0,0.0,0.0,9010.3,0.0,0.0,7313.9,0.0,0.0,0.0,0.0,1913.8,0.0,0.0,0.0,0.0,0.0,2577.3,6399.9,0.0,6435.1,7548.3,0.0,0.0,3598.2,0.0,0.0,0.0,9496.0,0.0,7016.2,818.5,6028.3,0.0,0.0,0.0,0.0,0.0,0.0,5228.6,7235.2,0.0,0.0,0.0,2472.1,0.0,0.0,0.0,0.0,7658.5,8780.2,4435.1,0.0,0.0,0.0,7124.9,0.0,0.0,0.0,0.0,0.0,4409.8,7520.4,0.0,0.0,0.0,0.0,0.0,9290.8,6176.4,0.0,6417.9,0.0,3666.7,0.0,0.0,5838.0,0.0,0.0,0.0,0.0,0.0,2791.5,4655.4,0.0,5460.7,0.0,0.0,0.0,0.0,6032.8,0.0,0.0,0.0,0.0,4496.4,0.0,0.0,0.0,0.0,0.0
