Ward,x,y,fill_ratio_0,fill_ratio_0_0,distance_from_0,fill_p_m_0,fill_ratio_1,fill_ratio_1_1,fill_p_m_1,fill_ratio_2,fill_ratio_2_2,fill_p_m_2,fill_ratio_3,fill_ratio_3_3,fill_p_m_3,fill_ratio_4,fill_ratio_4_4,fill_p_m_4
1,76.748676,30.682277,0.02541912674409519,0.02541912674409519,0.7154366821183903,0.03552952676235412,0.02541912674409519,0.02541912674409519,0.03552952676235412,0.02541912674409519,0.02541912674409519,0.03552952676235412,0.02541912674409519,0.02541912674409519,0.03552952676235412,0.02541912674409519,0.02541912674409519,0.03552952676235412
1,76.698059,30.669402,0.03142918568673425,0.03142918568673425,1.0,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425,0.03142918568673425
1,76.706071,30.686267,0.020584494295802447,0.020584494295802447,1.0,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447,0.020584494295802447
1,76.729384,30.700394,0.005522117123602399,0.005522117123602399,1.0,0.005522117123602399,0.005522117123602399,0.005522117123602399,0.005522117123602399,0.005522117123602399,0.005522117123602399,0.005522117123602399,0.0,0.005522117123602399,0.0,0.005522117123602399,0.005522117123602399,0.005522117123602399
1,76.705889,30.715948,0.0,0.9868869366005173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.699239,30.704057,0.0,0.662522284353982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.734448,30.696438,0.0,0.9093204020787821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.681942,30.714258,0.0,0.9218742350231168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.744026,30.670257,0.0,0.7722447692966574,0.8315880439202927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.727591,30.703045,0.0,0.9394989415641891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.68913,30.720583,0.0,0.9507143064099162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.717025,30.708136,0.0,0.9656320330745594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.695929,30.704942,0.0,0.9695846277645586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.704678,30.658433,0.0,0.9699098521619943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.746763,30.674927,0.0,0.9488855372533332,0.704310696681423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
